Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Journey_Day,Journey_Month,Dep_Hour,Dep_Min,Arrival_Hour,Arrival_Min
3,2,1,300,0,8,6937.0,27,4,16,0,21,0
4,2,1,300,0,8,14714.0,24,6,14,0,19,0
4,0,5,625,0,5,9134.0,15,3,5,45,16,10
4,2,1,715,0,5,10577.0,3,6,7,5,19,0
4,3,0,845,0,8,14388.0,6,5,20,0,10,5
1,2,1,1125,0,8,8991.0,12,6,13,30,8,15
1,2,1,1820,1,8,12436.0,27,5,12,55,19,15
1,0,5,1600,1,8,12515.0,12,3,6,45,9,25
8,2,1,380,0,8,5583.0,15,6,15,45,22,5
1,2,1,520,0,8,10840.0,9,3,23,0,7,40
4,2,1,1460,1,8,14300.0,27,6,12,15,12,35
8,0,2,175,4,7,5515.0,18,4,21,10,0,5
4,3,0,400,0,5,10844.0,15,5,14,5,20,45
4,3,0,980,0,5,11134.0,24,3,16,55,9,15
1,0,2,165,4,8,6121.0,24,4,10,0,12,45
1,3,0,1195,1,8,10676.0,21,5,12,0,7,55
4,3,0,365,0,8,14781.0,1,5,16,30,22,35
4,0,2,180,4,5,4544.0,6,4,19,50,22,50
2,0,2,175,4,8,4632.0,6,4,7,45,10,40
4,2,1,1995,1,8,10929.0,21,3,19,10,4,25
0,3,0,155,4,8,4409.0,21,4,10,20,12,55
8,3,0,155,4,8,3873.0,1,5,6,55,9,30
4,0,2,180,4,5,4030.0,27,5,7,10,10,10
0,3,0,150,4,8,3807.0,9,5,22,50,1,20
1,3,0,920,1,8,12140.0,12,5,10,0,1,20
8,3,0,150,4,8,4096.0,6,3,9,0,11,30
4,2,1,1095,1,8,14300.0,15,6,18,20,12,35
6,2,1,560,0,5,6007.0,27,6,11,40,21,0
3,3,0,150,4,8,4174.0,1,4,14,25,16,55
8,1,4,140,4,8,3597.0,21,6,17,45,20,5
1,2,1,435,1,8,9548.0,24,6,12,0,19,15
1,0,5,385,0,8,8714.0,15,3,8,50,15,15
10,3,0,1640,0,8,8085.0,12,6,17,0,20,20
4,2,1,535,1,5,10368.0,3,6,19,30,4,25
1,2,1,1580,1,8,10975.0,27,6,7,5,9,25
6,2,1,810,0,8,7670.0,9,5,7,30,21,0
6,2,1,450,0,8,8073.0,15,5,18,0,1,30
4,0,5,710,0,8,13817.0,12,3,22,55,10,45
3,3,0,265,0,8,3574.0,9,4,19,20,23,45
4,2,1,395,0,8,15554.0,9,5,21,50,4,25
1,2,1,1335,0,8,6692.0,27,3,21,0,19,15
8,4,3,90,4,7,1965.0,15,6,22,45,0,15
3,4,3,95,4,8,2227.0,24,6,20,5,21,40
3,1,4,140,4,8,3597.0,9,6,14,45,17,5
4,2,1,865,0,8,14714.0,6,6,14,0,4,25
8,3,0,150,4,8,4622.0,9,3,17,15,19,45
4,2,1,1375,1,8,15129.0,1,5,5,30,4,25
3,1,4,140,4,8,5277.0,15,6,22,5,0,25
6,2,1,590,0,8,11667.0,27,3,9,0,18,50
4,3,0,1570,0,5,10539.0,9,6,17,0,19,10
4,3,0,1080,0,8,11467.0,9,5,20,25,14,25
1,2,1,965,0,8,7480.0,12,6,17,20,9,25
2,0,2,165,4,8,3419.0,24,4,20,55,23,40
3,2,1,895,0,8,5684.0,27,6,10,35,1,30
3,3,0,325,0,8,6218.0,12,6,18,5,23,30
4,3,0,520,0,5,6959.0,12,6,20,0,4,40
10,0,2,165,4,8,4878.0,12,6,19,30,22,15
1,3,0,1345,1,8,12219.0,1,4,7,0,5,25
4,3,0,800,0,5,12384.0,21,5,20,25,9,45
4,2,1,195,4,5,7202.0,15,6,11,0,14,15
8,3,0,150,4,8,4174.0,1,6,17,10,19,40
1,4,3,85,4,8,3100.0,12,5,15,0,16,25
4,0,5,380,0,5,7832.0,21,3,8,55,15,15
6,2,1,455,0,8,6723.0,9,6,14,55,22,30
1,3,0,1415,1,8,10697.0,6,6,8,20,7,55
8,3,0,140,4,7,3841.0,1,6,22,20,0,40
1,3,0,1155,1,8,9920.0,1,4,16,45,12,0
3,0,5,175,4,8,12649.0,1,3,18,25,21,20
3,2,1,575,0,8,6093.0,6,6,11,25,21,0
4,2,1,1375,1,8,15129.0,27,5,5,30,4,25
4,0,2,180,4,5,4544.0,27,4,17,45,20,45
1,3,0,150,4,8,5170.0,27,3,14,15,16,45
3,4,3,90,4,8,2754.0,9,6,2,35,4,5
1,4,3,90,4,8,3100.0,12,6,13,55,15,25
1,3,0,1830,1,8,9237.0,1,4,16,45,23,15
6,2,1,750,0,8,7198.0,15,6,13,0,1,30
4,2,1,1505,0,5,10262.0,1,6,11,30,12,35
8,2,1,360,0,8,5111.0,27,3,15,55,21,55
1,2,1,1275,1,8,10441.0,27,6,22,0,19,15
6,2,1,630,0,8,10261.0,1,6,8,45,19,15
3,1,4,140,4,8,6297.0,9,3,19,35,21,55
6,2,1,910,0,8,12192.0,15,6,3,50,19,0
3,0,2,170,4,8,3943.0,15,6,10,10,13,0
4,2,1,425,1,8,16274.0,27,5,5,30,12,35
4,2,1,330,0,5,12898.0,21,5,7,5,12,35
8,0,2,160,4,8,3311.0,15,5,5,55,8,35
6,2,1,460,0,8,9103.0,21,5,4,55,12,35
3,3,0,165,4,8,4148.0,15,3,22,10,0,55
3,3,0,155,4,8,5224.0,9,6,15,30,18,5
3,3,0,155,4,8,4804.0,9,5,4,40,7,15
3,1,4,140,4,8,3597.0,6,6,19,35,21,55
3,3,0,155,4,8,4804.0,27,6,11,30,14,5
4,4,3,90,4,5,4995.0,6,5,10,20,11,50
8,3,0,145,4,8,3873.0,9,4,9,0,11,25
4,2,1,805,0,5,10262.0,1,6,15,0,4,25
4,4,3,90,4,5,3210.0,18,6,19,35,21,5
2,2,1,365,0,8,6276.0,9,6,7,30,13,35
4,0,5,650,0,5,9134.0,9,3,21,25,8,15
4,0,5,1100,0,5,11087.0,12,3,18,55,13,15
4,3,0,875,0,8,13941.0,1,5,14,5,4,40
1,2,1,170,4,8,5201.0,3,6,5,10,8,0
3,2,1,665,0,8,6171.0,24,4,5,5,16,10
0,3,0,150,4,8,5964.0,1,3,19,35,22,5
4,2,1,1430,1,8,15129.0,27,5,19,10,19,0
4,2,1,1615,1,5,13029.0,18,5,9,40,12,35
4,0,2,180,4,5,4030.0,27,5,8,20,11,20
2,3,0,455,0,8,10586.0,18,5,16,40,0,15
1,4,3,1910,1,8,17926.0,6,3,11,35,19,25
4,2,1,195,4,8,9564.0,6,6,11,0,14,15
4,3,0,435,0,8,8355.0,15,5,10,20,17,35
6,2,1,910,0,8,6795.0,6,6,10,20,1,30
1,2,1,1125,0,8,10671.0,15,5,13,30,8,15
1,2,1,1100,1,8,10178.0,27,3,13,20,7,40
10,3,0,1555,0,8,7927.0,12,6,7,10,9,5
1,4,3,90,4,8,3100.0,18,5,13,55,15,25
1,2,1,1410,1,8,12646.0,6,3,19,45,19,15
3,2,1,300,0,8,7894.0,6,3,5,5,10,5
3,0,2,165,4,8,3943.0,24,6,1,30,4,15
6,2,1,470,0,8,7575.0,9,5,11,25,19,15
4,2,1,2300,1,8,16914.0,6,3,5,25,19,45
10,2,1,190,4,8,6216.0,24,6,14,40,17,50
3,2,1,310,0,8,6147.0,21,5,17,5,22,15
3,2,1,480,0,8,6979.0,15,5,17,30,1,30
1,2,1,185,4,8,6094.0,27,5,18,5,21,10
4,2,1,455,0,8,12242.0,27,3,20,50,4,25
1,3,0,590,1,8,9416.0,12,6,12,0,21,50
1,2,1,1210,1,8,7107.0,21,3,13,15,9,25
4,2,1,1295,1,8,13292.0,9,6,21,25,19,0
3,1,4,140,4,8,7295.0,3,3,7,55,10,15
3,0,2,175,4,8,4423.0,18,4,0,30,3,25
3,0,5,170,4,8,5694.0,24,3,23,30,2,20
4,0,5,280,0,5,8147.0,24,3,5,45,10,25
6,2,1,750,0,8,13377.0,27,5,13,0,1,30
4,0,5,640,0,5,13502.0,6,3,14,5,0,45
4,2,1,1365,1,5,13764.0,9,3,5,40,4,25
4,3,0,1005,0,8,12692.0,6,6,17,0,9,45
3,3,0,155,4,8,4804.0,18,5,17,15,19,50
4,3,0,1495,0,5,7064.0,1,4,8,25,9,20
4,2,1,330,0,8,14924.0,24,6,7,5,12,35
3,3,0,155,4,8,6565.0,1,3,15,20,17,55
1,2,1,1595,1,8,9863.0,18,5,16,40,19,15
3,2,1,300,0,8,7725.0,6,3,16,0,21,0
1,2,1,1275,1,8,11281.0,15,5,22,0,19,15
4,4,3,90,4,5,3210.0,21,5,19,35,21,5
1,3,0,580,0,8,6117.0,1,5,19,0,4,40
4,2,1,745,0,5,10262.0,24,6,16,0,4,25
3,0,2,170,4,8,3943.0,1,4,4,0,6,50
4,3,0,585,0,8,12576.0,12,6,18,55,4,40
0,2,1,330,0,8,7452.0,21,4,7,55,13,25
4,3,0,590,0,8,14781.0,1,5,6,30,16,20
1,3,0,245,0,8,8996.0,12,6,9,10,13,15
1,2,1,1125,0,8,11563.0,6,3,13,30,8,15
3,0,5,170,4,8,4777.0,9,3,4,0,6,50
3,3,0,155,4,8,4174.0,9,4,15,30,18,5
8,3,0,150,4,7,3841.0,6,6,17,10,19,40
4,2,1,605,1,8,13775.0,24,6,18,20,4,25
1,2,1,965,0,8,5117.0,27,3,17,20,9,25
4,4,3,90,4,8,5678.0,15,6,19,35,21,5
4,2,1,300,0,5,5177.0,1,4,14,0,19,0
8,2,1,295,0,8,5975.0,9,5,17,55,22,50
3,0,5,165,4,8,6860.0,3,3,0,40,3,25
3,3,0,165,4,8,4804.0,18,5,9,35,12,20
6,2,1,840,0,8,13377.0,27,6,11,30,1,30
1,2,1,555,0,8,8372.0,21,5,10,0,19,15
6,2,1,720,0,8,7933.0,1,6,9,0,21,0
3,4,3,90,4,8,4049.0,15,5,6,25,7,55
1,0,5,165,4,8,11423.0,3,3,10,0,12,45
4,3,0,1285,0,5,10844.0,15,5,18,55,16,20
4,2,1,2565,1,8,12819.0,21,3,9,40,4,25
8,0,2,175,4,8,5621.0,18,4,21,10,0,5
1,0,2,165,4,8,5228.0,9,5,17,0,19,45
4,2,1,2300,1,5,9254.0,27,3,5,25,19,45
3,4,3,90,4,8,4392.0,1,5,6,25,7,55
4,4,3,90,4,8,8040.0,21,3,10,20,11,50
0,0,2,165,4,8,4483.0,27,4,11,10,13,55
1,2,1,1420,1,8,12760.0,3,3,9,45,9,25
4,0,2,175,4,8,7229.0,15,5,15,15,18,10
10,0,2,160,4,8,5403.0,24,4,7,0,9,40
1,2,1,735,0,8,7934.0,21,3,7,0,19,15
2,3,0,495,0,8,6945.0,15,5,23,30,7,45
8,0,2,170,4,8,4423.0,6,4,9,30,12,20
4,4,3,85,4,8,8040.0,15,3,7,10,8,35
4,2,1,660,0,5,11399.0,9,5,8,0,19,0
4,2,1,195,4,5,7202.0,21,4,11,0,14,15
6,2,1,570,0,8,13727.0,9,5,11,30,21,0
8,2,1,295,0,8,4957.0,24,6,17,55,22,50
4,2,1,360,0,5,10262.0,3,6,13,0,19,0
8,4,3,90,4,8,2017.0,3,4,5,45,7,15
4,2,1,610,0,8,12242.0,27,3,18,15,4,25
4,4,3,90,4,8,10875.0,1,3,10,20,11,50
4,3,0,400,0,5,10844.0,9,6,14,5,20,45
0,3,0,155,4,8,4409.0,3,6,10,20,12,55
1,0,5,985,0,8,6987.0,21,3,6,55,23,20
4,2,1,1365,1,8,12074.0,27,3,5,40,4,25
6,2,1,470,0,8,7354.0,6,6,11,25,19,15
1,2,1,1580,1,8,13381.0,3,6,16,55,19,15
1,2,1,170,4,8,5201.0,15,6,5,10,8,0
4,3,0,1170,0,5,9663.0,1,5,16,30,12,0
1,2,1,185,4,8,6094.0,9,5,18,5,21,10
4,2,1,195,4,5,7202.0,12,5,11,0,14,15
10,1,4,140,4,8,11982.0,6,6,17,45,20,5
4,0,5,550,0,5,7832.0,21,3,7,0,16,10
1,1,4,135,4,8,7817.0,9,3,11,40,13,55
4,2,1,360,0,5,12373.0,18,5,13,0,19,0
4,3,0,590,0,5,10844.0,18,5,8,25,18,15
4,2,1,1790,1,8,13376.0,9,6,6,45,12,35
6,2,1,385,0,8,9646.0,27,6,9,45,16,10
8,3,0,140,4,7,3841.0,6,6,22,20,0,40
8,2,1,375,0,8,4957.0,21,3,16,35,22,50
3,3,0,160,4,8,4148.0,9,3,21,25,0,5
4,0,5,375,0,8,26890.0,1,3,22,50,5,5
4,2,1,1475,1,5,8834.0,27,3,19,10,19,45
3,2,1,345,0,8,5241.0,24,4,2,0,7,45
4,2,1,195,4,5,7989.0,27,5,11,0,14,15
3,2,1,895,0,8,5883.0,12,6,10,35,1,30
0,3,0,220,0,8,6857.0,18,5,6,50,10,30
8,0,5,485,0,8,5822.0,15,3,15,35,23,40
4,2,1,805,0,5,10262.0,9,6,15,0,4,25
4,4,3,85,4,5,4995.0,12,6,7,5,8,30
8,0,2,170,4,8,4991.0,21,4,9,30,12,20
4,0,5,935,0,8,16736.0,6,3,5,45,21,20
4,2,1,440,1,8,18804.0,12,6,11,40,19,0
3,2,1,835,0,8,6442.0,1,6,8,35,22,30
1,3,0,150,4,8,5170.0,18,3,14,15,16,45
8,0,5,170,4,8,4377.0,18,3,20,30,23,20
4,2,1,195,4,8,9564.0,9,6,11,0,14,15
8,0,2,160,4,7,3573.0,27,6,5,55,8,35
4,2,1,1575,0,8,17024.0,6,3,17,30,19,45
0,0,2,170,4,8,3383.0,21,5,4,55,7,45
4,0,5,375,0,8,27992.0,1,3,14,5,20,20
4,0,2,180,4,8,7229.0,12,5,8,20,11,20
4,0,5,280,0,5,9134.0,15,3,5,45,10,25
1,4,3,85,4,8,3100.0,21,6,15,0,16,25
6,2,1,720,0,8,13727.0,15,5,9,0,21,0
10,3,0,790,0,8,8452.0,1,4,7,10,20,20
4,2,1,540,0,8,14714.0,3,6,10,0,19,0
4,0,5,370,0,5,7280.0,15,3,9,45,15,55
1,4,3,205,1,8,18797.0,6,3,13,30,16,55
3,4,3,90,4,8,2754.0,3,6,12,0,13,30
0,3,0,150,4,8,4409.0,3,6,22,50,1,20
3,2,1,195,4,8,5021.0,27,4,14,20,17,35
4,4,3,90,4,8,8040.0,9,3,6,30,8,0
1,2,1,615,0,8,10454.0,15,6,9,0,19,15
6,2,1,525,0,8,10197.0,15,5,3,50,12,35
1,0,2,165,4,8,5228.0,12,5,6,10,8,55
4,2,1,300,0,8,14714.0,9,6,14,0,19,0
1,0,5,165,4,8,7276.0,15,3,6,10,8,55
3,2,1,355,0,8,7731.0,27,3,2,35,8,30
0,3,0,215,0,8,6857.0,18,5,19,55,23,30
1,0,2,180,4,8,6961.0,18,6,5,45,8,45
4,2,1,1060,1,5,7791.0,21,3,10,45,4,25
3,0,5,170,4,8,4777.0,21,3,10,10,13,0
4,2,1,550,0,8,16289.0,9,3,19,15,4,25
4,3,0,585,0,8,12681.0,1,4,18,55,4,40
3,0,2,175,4,8,4823.0,27,4,18,25,21,20
4,2,1,1615,1,8,13014.0,9,6,9,40,12,35
4,2,1,715,0,5,5406.0,6,4,7,5,19,0
6,2,1,690,0,8,9315.0,15,5,7,30,19,0
1,2,1,1255,0,8,7480.0,9,5,12,30,9,25
4,0,5,305,0,8,14815.0,18,3,14,5,19,10
1,3,0,1185,0,8,12173.0,24,3,20,30,16,15
1,0,5,1075,1,8,7664.0,15,3,5,50,23,45
1,2,1,1560,1,8,12777.0,6,6,17,15,19,15
6,2,1,705,0,8,8837.0,27,5,7,30,19,15
4,3,0,775,0,5,10844.0,1,5,21,10,10,5
4,3,0,800,0,8,14571.0,24,5,6,30,19,50
3,2,1,810,0,8,6093.0,15,6,7,30,21,0
3,2,1,455,0,8,7514.0,6,3,8,35,16,10
3,2,1,195,4,8,6015.0,18,5,14,25,17,40
4,2,1,1105,0,5,12898.0,21,5,10,0,4,25
1,2,1,1455,0,8,8792.0,1,6,19,0,19,15
3,0,2,170,4,8,4823.0,15,5,8,30,11,20
8,0,2,160,4,7,3919.0,1,4,5,55,8,35
3,1,4,140,4,8,3597.0,1,5,13,15,15,35
8,4,3,90,4,8,2017.0,21,5,5,45,7,15
0,0,2,170,4,8,3383.0,27,6,23,55,2,45
8,4,3,90,4,7,1965.0,18,6,22,45,0,15
4,2,1,620,0,5,10262.0,24,6,2,15,12,35
4,2,1,745,0,8,17234.0,3,3,16,0,4,25
4,3,0,520,0,8,14178.0,9,6,20,0,4,40
3,2,1,325,0,8,5636.0,3,6,2,0,7,25
3,0,2,175,4,8,4823.0,15,4,18,55,21,50
1,2,1,1255,0,8,7480.0,21,5,12,30,9,25
4,3,0,1285,0,8,14571.0,9,6,18,55,16,20
3,4,3,90,4,8,13999.0,1,3,9,10,10,40
4,3,0,1480,0,8,14151.0,18,5,20,25,21,5
1,0,2,170,4,8,6121.0,1,5,21,5,23,55
8,1,4,135,4,7,3543.0,24,5,8,20,10,35
1,2,1,1410,1,8,10651.0,18,5,19,45,19,15
4,2,1,1760,1,8,15129.0,21,5,23,5,4,25
3,2,1,315,0,8,6582.0,24,6,7,15,12,30
4,2,1,425,1,5,15544.0,27,5,5,30,12,35
3,2,1,420,0,8,8574.0,27,3,18,35,1,35
3,4,3,90,4,8,4784.0,9,3,2,30,4,0
3,2,1,425,0,8,6818.0,3,6,5,5,12,10
4,0,5,1165,0,8,25735.0,1,3,14,5,9,30
4,2,1,1775,1,8,9483.0,9,4,13,25,19,0
4,2,1,1025,1,5,10368.0,24,6,19,30,12,35
6,2,1,720,0,8,8073.0,15,5,9,0,21,0
3,3,0,165,4,8,4778.0,1,3,22,10,0,55
4,3,0,520,0,8,13941.0,18,5,20,0,4,40
4,3,0,365,0,5,10844.0,1,5,16,30,22,35
4,3,0,800,0,5,10844.0,9,5,6,30,19,50
8,3,0,145,4,7,3841.0,24,5,9,0,11,25
4,3,0,590,0,5,10844.0,15,5,6,30,16,20
4,2,1,820,1,5,8728.0,27,3,5,10,18,50
4,3,0,1080,0,8,11467.0,1,5,20,25,14,25
6,2,1,390,0,8,15078.0,6,3,9,0,15,30
6,2,1,510,0,8,7198.0,6,6,17,0,1,30
1,2,1,640,0,8,8372.0,24,6,21,0,7,40
6,2,1,570,0,5,7308.0,27,5,16,0,1,30
8,2,1,270,0,7,4414.0,27,3,8,45,13,15
3,3,0,150,4,8,5224.0,18,4,14,25,16,55
4,0,5,625,0,5,7832.0,21,3,5,45,16,10
3,0,5,165,4,8,6860.0,9,3,1,30,4,15
6,2,1,755,0,5,15136.0,6,3,13,0,1,35
4,2,1,1665,0,5,5963.0,27,3,16,0,19,45
1,2,1,1305,1,8,8665.0,27,3,21,30,19,15
4,2,1,1760,1,8,15129.0,21,5,23,5,4,25
8,3,0,150,4,7,3841.0,18,5,17,10,19,40
6,2,1,930,0,8,13377.0,9,6,10,0,1,30
4,2,1,1380,1,8,16914.0,9,3,5,25,4,25
4,2,1,1005,0,5,10262.0,9,6,2,15,19,0
3,3,0,280,0,8,5386.0,9,5,17,35,22,15
4,3,0,450,0,8,14388.0,15,5,21,10,4,40
4,2,1,810,1,8,15129.0,27,5,5,30,19,0
3,2,1,635,0,8,6442.0,15,5,11,55,22,30
4,2,1,1025,1,5,10368.0,3,6,19,30,12,35
4,2,1,1670,0,8,12767.0,21,3,15,0,18,50
4,2,1,805,0,5,10262.0,6,6,15,0,4,25
6,2,1,780,0,8,7408.0,12,6,8,0,21,0
6,2,1,660,0,8,13587.0,27,6,10,0,21,0
1,3,0,905,0,8,8891.0,15,5,16,50,7,55
3,2,1,895,0,8,5883.0,6,6,10,35,1,30
4,2,1,1415,0,5,10262.0,27,6,13,0,12,35
4,3,0,1415,0,5,10844.0,9,6,21,10,20,45
4,3,0,800,0,8,14781.0,9,5,6,30,19,50
3,1,4,145,4,8,6297.0,15,3,14,40,17,5
0,3,0,150,4,8,4409.0,12,5,22,50,1,20
1,2,1,500,1,8,12383.0,9,6,10,55,19,15
8,4,3,90,4,8,2017.0,3,5,13,15,14,45
1,4,3,850,0,8,12308.0,6,3,19,0,9,10
8,1,4,140,4,8,3384.0,18,3,17,45,20,5
4,0,5,435,0,5,9134.0,15,3,8,55,16,10
3,2,1,325,0,8,7464.0,18,5,2,0,7,25
6,2,1,540,0,5,6093.0,27,4,7,10,16,10
6,2,1,890,0,8,15237.0,3,3,4,0,18,50
4,4,3,85,4,5,4995.0,1,5,7,5,8,30
1,2,1,180,4,8,6934.0,24,5,14,10,17,10
4,3,0,775,0,8,13784.0,1,4,21,10,10,5
0,3,0,155,4,8,4409.0,15,6,10,20,12,55
6,2,1,375,0,8,15898.0,27,5,13,0,19,15
1,2,1,1560,1,8,11989.0,21,5,17,15,19,15
8,4,3,90,4,8,2017.0,3,6,13,15,14,45
6,2,1,845,0,8,11098.0,1,6,4,55,19,0
3,2,1,480,0,8,6794.0,21,5,17,30,1,30
4,3,0,730,0,5,10844.0,1,5,21,10,9,20
6,2,1,630,1,8,34608.0,9,3,15,5,1,35
1,2,1,180,4,8,6094.0,15,5,14,10,17,10
3,3,0,315,0,8,4565.0,9,5,15,15,20,30
1,2,1,2280,2,8,10493.0,27,5,5,15,19,15
1,2,1,1410,1,8,9653.0,27,6,19,45,19,15
1,0,5,1670,1,8,12305.0,18,3,6,45,10,35
1,0,2,165,4,8,6961.0,15,5,10,0,12,45
6,2,1,395,0,8,9794.0,15,5,6,0,12,35
6,2,1,480,0,8,13377.0,27,5,17,30,1,30
4,2,1,1005,0,5,12898.0,27,5,2,15,19,0
6,2,1,470,0,8,7155.0,27,6,11,25,19,15
6,2,1,630,0,8,13377.0,24,6,15,0,1,30
10,0,2,170,4,8,4668.0,3,5,11,30,14,20
3,0,5,290,0,8,8110.0,1,3,7,30,12,20
4,0,2,180,4,5,4544.0,6,4,8,20,11,20
1,2,1,1595,1,8,9653.0,27,6,16,40,19,15
4,3,0,590,0,8,14781.0,1,5,8,25,18,15
11,0,2,170,4,8,5969.0,6,4,11,30,14,20
8,4,3,90,4,8,2017.0,3,4,13,15,14,45
4,3,0,395,0,8,14151.0,6,6,17,0,23,35
4,3,0,730,0,8,13731.0,9,6,16,30,4,40
4,2,1,590,0,5,15400.0,3,3,9,0,18,50
4,3,0,1520,0,5,8066.0,9,5,9,35,10,55
4,2,1,2230,1,8,21314.0,3,3,5,40,18,50
1,0,5,700,0,8,14069.0,1,3,11,5,22,45
4,4,3,90,4,5,2470.0,15,3,15,50,17,20
3,3,0,155,4,8,4804.0,24,4,20,20,22,55
1,0,5,425,0,8,9029.0,15,3,5,50,12,55
3,3,0,155,4,8,4804.0,12,5,4,40,7,15
4,2,1,1195,1,8,15129.0,9,5,23,5,19,0
3,4,3,85,4,8,2754.0,24,3,19,5,20,30
4,3,0,665,0,8,13364.0,1,4,21,10,8,15
3,3,0,280,0,8,6933.0,24,3,17,35,22,15
4,2,1,810,1,8,15129.0,18,5,23,5,12,35
6,2,1,455,0,8,11200.0,9,6,11,25,19,0
4,4,3,85,4,5,3210.0,15,5,2,55,4,20
4,4,3,90,4,8,8040.0,18,6,10,20,11,50
4,2,1,830,1,5,10919.0,12,6,14,35,4,25
3,2,1,515,0,8,6442.0,27,6,7,35,16,10
3,2,1,195,4,8,4729.0,1,4,14,20,17,35
3,2,1,625,0,8,6442.0,6,3,11,55,22,20
8,3,0,140,4,7,3841.0,12,6,22,20,0,40
1,2,1,1410,1,8,10441.0,3,6,19,45,19,15
6,2,1,660,0,8,13587.0,1,6,10,0,21,0
4,3,0,1080,0,8,11467.0,15,5,20,25,14,25
3,1,4,135,4,8,7295.0,3,3,13,20,15,35
8,1,4,135,4,8,3597.0,1,5,9,45,12,0
6,2,1,755,0,8,7787.0,9,5,6,40,19,15
3,2,1,860,0,8,14871.0,6,3,6,40,21,0
3,1,4,165,4,8,3540.0,15,6,15,40,18,25
3,2,1,940,0,8,6442.0,1,6,6,50,22,30
0,0,2,165,4,8,3383.0,24,6,11,10,13,55
0,3,0,150,4,8,4409.0,18,4,22,50,1,20
3,1,4,140,4,8,3850.0,9,5,7,55,10,15
6,2,1,555,0,8,8018.0,24,6,13,15,22,30
4,3,0,1120,0,8,11467.0,1,4,20,25,15,5
10,0,2,170,4,8,4668.0,6,6,11,30,14,20
4,2,1,1525,1,8,13922.0,24,6,17,35,19,0
1,4,3,80,4,8,3625.0,6,5,6,20,7,40
0,3,0,150,4,8,5989.0,18,5,19,55,22,25
3,0,2,170,4,8,4423.0,21,4,4,0,6,50
4,2,1,195,4,8,9564.0,18,6,9,50,13,5
4,3,0,1545,0,5,8529.0,12,6,16,30,18,15
1,3,0,155,4,8,4145.0,6,6,20,45,23,20
3,3,0,155,4,8,4804.0,3,5,17,15,19,50
3,2,1,490,0,8,6938.0,1,6,14,20,22,30
4,0,5,1420,0,8,14815.0,6,3,8,0,7,40
6,2,1,705,0,8,15077.0,6,3,7,30,19,15
4,2,1,560,1,8,13014.0,15,6,9,40,19,0
1,3,0,875,1,8,11201.0,9,6,5,50,20,25
4,3,0,1295,0,8,12692.0,6,6,20,25,18,0
6,2,1,385,0,8,9646.0,1,6,9,45,16,10
4,2,1,335,0,8,16079.0,24,5,22,50,4,25
1,3,0,1555,1,8,6117.0,15,5,9,10,11,5
6,2,1,615,0,8,6795.0,9,6,15,15,1,30
1,4,3,80,4,8,3100.0,1,6,21,5,22,25
4,2,1,620,0,8,15851.0,9,5,2,15,12,35
10,1,4,135,4,8,3687.0,6,6,7,5,9,20
3,0,2,180,4,8,4990.0,12,4,16,55,19,55
4,2,1,1425,0,8,15554.0,9,5,19,15,19,0
6,2,1,795,0,8,9526.0,15,6,6,0,19,15
3,2,1,195,4,8,6015.0,18,5,5,35,8,50
1,3,0,590,1,8,10676.0,1,5,12,0,21,50
4,2,1,1100,0,5,12898.0,27,5,18,15,12,35
4,2,1,1760,1,8,15129.0,27,5,23,5,4,25
6,2,1,465,0,8,13378.0,21,3,11,30,19,15
8,3,0,145,4,8,4174.0,1,6,9,0,11,25
6,2,1,455,0,8,9103.0,21,5,11,25,19,0
3,1,4,140,4,8,3850.0,9,6,7,55,10,15
10,2,1,190,4,8,6216.0,9,6,14,40,17,50
10,3,0,385,0,8,8610.0,1,4,17,0,23,25
4,3,0,1005,0,5,10539.0,6,6,17,0,9,45
3,2,1,625,0,8,6674.0,9,3,11,55,22,20
6,2,1,780,0,8,7618.0,24,6,8,0,21,0
3,0,2,175,4,8,3943.0,21,4,0,30,3,25
10,0,5,155,4,8,11913.0,24,3,16,0,18,35
3,0,5,170,4,8,6860.0,9,3,18,55,21,45
4,2,1,810,1,8,13292.0,12,6,5,30,19,0
6,2,1,795,0,8,17057.0,6,3,2,15,15,30
4,2,1,810,1,8,13014.0,27,6,5,30,19,0
1,2,1,2170,1,8,11552.0,3,3,7,5,19,15
3,1,4,145,4,8,6297.0,12,3,11,35,14,0
3,1,4,145,4,8,4332.0,24,3,11,35,14,0
1,2,1,170,4,8,5674.0,21,3,5,10,8,0
6,2,1,730,0,5,10711.0,21,5,7,5,19,15
4,3,0,505,0,8,11467.0,1,4,9,35,18,0
1,3,0,1335,1,8,12434.0,6,5,16,50,15,5
1,2,1,185,4,8,5201.0,24,6,18,5,21,10
10,0,2,155,4,8,4878.0,18,5,17,0,19,35
4,2,1,1375,1,8,13014.0,6,6,5,30,4,25
8,1,4,135,4,8,3597.0,6,6,8,20,10,35
1,0,5,1580,1,8,12599.0,3,3,8,50,11,10
4,3,0,1660,0,5,10844.0,24,5,18,55,22,35
4,2,1,1005,0,5,12898.0,21,5,2,15,19,0
3,0,2,170,4,8,3943.0,21,6,13,0,15,50
6,2,1,750,0,8,7198.0,12,6,13,0,1,30
8,3,0,315,0,8,4963.0,18,5,15,5,20,20
3,0,5,170,4,8,12649.0,1,3,16,55,19,45
6,2,1,450,0,8,17267.0,6,3,8,0,15,30
